id,bid,正文,日期,工具,点赞数,评论数,转发数,话题
4586111308136736,JA89cy8JG,#讯影博物馆# 叮咚！一个惊喜礼盒已成功降落，快快张开泥萌的双手接住它！！偷偷透露下，这里面可是Ta们精心准备的礼物和祝福哦，走过路过千万不要错过 快点打开Ta们的礼物盒，收获惊喜和快落吧！ 泥萌最想收到谁的礼物呀~可以悄悄告诉腾妹哦！鹿晗 许凯 张若昀 彭昱畅,2020-12-25,微博 weibo.com,241,52,7,讯影博物馆
4586098720509088,JA7OU28r6,#讯影博物馆# 【讯哥小地盘】考验你们真爱程度的时刻到了！ 讯哥的这组图，你们能看出都是谁写的字嘛？请在你们的脑海里迅速完成匹配，并把答案敲在评论区吧！本条微博还将选择第一个全部答对的小伙伴送出100Q币哦，真爱粉速来！！！ 择天记 烈火军校电视剧将夜 电视剧庆余年  明月照我心,2020-12-25,微博 weibo.com,9,13,1,讯影博物馆
4585751431875194,JzYML7RP4,#讯影时刻# 【腾妹来撩】当我们在追剧的过程中看到一些感动、震撼或者肥常甜蜜的画面时，总是忍不住想要输出弹幕，留下寄几真实且有趣的评论，这大概也是追剧中的一种乐趣吧！泥萌追剧时看到哪些画面会有这样的感觉呢？快来和大噶说说吧！Ps：本条微博还将抽取2名幸运粉丝，每人送出60Q币哦~  抽奖详情,2020-12-24,微博 weibo.com,9,88,4,讯影时刻
4585733479737202,JzYjNER5E,#讯影博物馆# 请注意！前方燃炸场面已加载完毕，请大家做好不眨眼准备！气势十足 配合完美 颜值满分 隔着屏幕都被“炸”到啦！最帅团队非Ta们莫属！！泥萌有没有和小伙伴们一起出行炸街的瞬间呢？可以给腾妹说说寄几的体验哦！鹿晗许凯白鹿吴佳怡 腾讯影业的微博视频,2020-12-24,,130,32,6,讯影博物馆
4585386527694176,JzPicwhBC,#讯影博物馆# 年末交答卷啦~康康这些在各自领域拿到满分的神仙角色，鲜花和掌声怎么能少！必须给Ta们送上小红花！ 泥萌最想给谁颁奖呢？快快说出Ta的名字，疯狂打call吧！鹿晗超话 许凯超话 袁冰妍超话 张若昀超话 ,2020-12-23,微博 weibo.com,333,47,11,讯影博物馆
4585373945301944,JzOXUmfhe,#讯影时刻# 生活，有时候需要我们放快节奏，但同时也需要我们在快节奏的生活中找到乐趣，去体验平凡且治愈的生活感~今天，腾妹为泥萌带来Ta们维持生活感的独家小tips，如此实用！你值得拥有！（快点码住收藏）泥萌还有什么维持生活感的小方法嘛？也给大噶分享下吧！鹿晗 许凯 彭于晏 张若昀 吴佳怡 彭昱畅,2020-12-23,微博 weibo.com,199,43,6,讯影时刻
4585011557442507,JzFxpve8r,#讯影时刻# 日常聊天中怎么能少得了这些万能语气词呢 康康这些自带语气词的表情包，是不是肥常生动可爱！聊天必备，不只是说说而已哦~ 泥萌在聊天中最爱用什么语气词呀？可以给腾妹透露下哦！鹿晗超话 许凯超话 彭于晏超话 袁冰妍超话 张若昀超话 吴倩超话 ,2020-12-22,微博 weibo.com,160,44,5,讯影时刻
4584661755891346,JzwrdoIBI,#讯影博物馆#  恋爱中的人究竟有多幼稚？ 小情绪说来就来，吃醋了偷偷生气，时刻都想秀一波恩爱~又拽又可爱，傲娇且霸气！Ta们的小表情就透露着三个字：快哄我！ 泥萌在恋爱时也会这样嘛？可以把寄几的经历和腾妹分享分享哦~ 许凯 白鹿 吴佳怡 陈飞宇 方逸伦 宋伊人 凌美仕 洪尧,2020-12-21,微博 weibo.com,99,22,6,讯影博物馆
4584649168785133,Jzw6UARpH,#讯影时刻#  眼神，往往能最直接地表达一个人的情绪 今天，腾妹就带泥萌一起康康那些灵气十足的睁眼杀！同样的动作，却能传达出不同的情绪，带给我们不一样的感染力~这些绝美瞬间给100分也不嫌多！泥萌最喜欢的睁眼瞬间又是哪个呢？鹿晗 许凯 袁冰妍 张若昀 吴倩 陈数,2020-12-21,微博 weibo.com,1165,102,12,讯影时刻
4584603543935240,JzuVkgvJC,由#腾讯影业#  参与出品的电视剧#了不起的儿科医生#  宣誓海报温暖来袭~健康所系，性命相托，每一天都为希望而战！不忘初心，不负期望，守护每一个生命的平安与健康！ ,2020-12-21,微博 weibo.com,21,8,3,"腾讯影业,了不起的儿科医生"
4583921881451537,JzdbS65BT,#讯影时刻#  前方一波高燃场面震撼来袭！（不要眨眼哦）每一帧都定格了Ta们勇敢、无畏的瞬间~泥萌是不是和腾妹一样被震撼到了 除了这些，电影里还有什么场面让泥萌被燃到了呢？快来和大噶分享下吧！#电影紧急救援# ,2020-12-19,微博 weibo.com,3,2,0,"讯影时刻,电影紧急救援"
4583574592821393,Jz49JbPYl,#讯影时刻# 【腾妹来撩】泥萌有木有看正在热映的#电影紧急救援# 啊！腾妹看完以后忍不住要来安利一波！紧张刺激的救援情节，配上强烈的代入感，隔着屏幕都是胆战心惊的感觉~泥萌还看过什么让人惊心动魄的救援场面嘛？快来和腾妹说说吧~在评论区留言互动，还将抽取2名幸运粉丝，每人送出60Q币哦！  抽奖详情,2020-12-18,微博 weibo.com,11,110,10,"讯影时刻,电影紧急救援"
4583560667993922,Jz3NgxxAe,#讯影博物馆# 还记得Ta们的角色名嘛？每一个名字都不仅仅是一个称号，更代表着一段令人印象深刻的故事，或因感动，或因甜蜜...给我们留下许多难忘的回忆~泥萌印象最深的角色故事又是什么呢？鹿晗李易峰刘亦菲许凯袁冰妍张若昀吴倩王子文 腾讯影业的微博视频,2020-12-18,,1068,128,15,讯影博物馆
4583212205213118,JyUJelSay,#讯影博物馆# 【讯哥小地盘】还记得你们嗑cp时的心情嘛，当Ta们开始发糖时，仿佛全世界都跟着变甜啦~这种快乐，讯哥相信大家一定都懂 下面这几组绝美cp，哪对是泥萌的最爱呢？快来为Ta们疯狂打call吧！对啦，在评论区留言互动，讯哥还将抽取两位幸运粉丝每人送出100Q币哦~  抽奖详情,2020-12-17,微博 weibo.com,151,129,6,讯影博物馆
4583200875876505,JyUqXoEKl,#讯影博物馆# 一波360度无死角的美颜大赏正在击中泥萌的心~康康这些经得起放大的盛世美颜，颜值富翁这个称号，Ta们真的可！！！腾妹也只能隔着屏幕表示肥常羡慕啦~泥萌最想成为什么富翁呢？在评论区和大噶说说吧！鹿晗超话 许凯超话 袁冰妍超话 李沁超话 ,2020-12-17,微博 weibo.com,6469,234,15,讯影博物馆
4582849816561381,JyLiJrwUJ,#讯影博物馆# 当复古挂历风遇上Ta们的神仙颜值，又是盛世美颜的另一打开方式！每张图下都是藏不住的惊艳，腾妹看了只想表示，这就是心动的感觉~ 泥萌想要哪张作为寄几的挂历封面呢，赶紧码住收藏起来吧！鹿晗超话 许凯超话 袁冰妍超话 白鹿超话 ,2020-12-16,微博 weibo.com,1178,110,19,讯影博物馆
4582834716804488,JyKUnsy9O,#讯影时刻# 今日份萌量充值已就绪，泥萌准备好了吗？康康这些角色一秒切换可爱模式！腾妹好想问问Ta们，真的从幼儿园毕业了吗 三岁不能再多了 泥萌被谁的返幼行为可爱到了呢？来和腾妹说说吧~ 鹿晗超话 许凯超话 张若昀超话 袁冰妍超话 李沁超话 吴倩超话 ,2020-12-16,微博 weibo.com,1737,123,16,讯影时刻
4582710745510094,JyHGqn7qu,#紧急救援新预告# 由#腾讯影业# 出品的#电影紧急救援# 发布新预告！即将于12月18日公映的电影《紧急救援》今日发布一支“父子情”预告，与此前曝光的父子有爱生活细节相比，预告中的彭于晏流露出严厉的一面，面对儿子的畏怯，他直言“只要有勇气，什么都不怕”，但同时也对自己一心扑身于救援岗位而疏于亲情陪伴充满愧疚。像生活中大多数父子一样，他们不乏此类“男人之间”的小别扭，这也是许多真实救捞人的写照。影片即将于本周五全国公映，电影将于12月17日晚火热开启点映，当前预售正在进行中 #紧急救援1218#  电影《紧急救援》“父子情”预告曝光 救援英雄流露凡人一面直面内心,2020-12-16,,5,2,1,"紧急救援新预告,腾讯影业,电影紧急救援,紧急救援1218"
4582476100144567,JyBzY0BBJ,#讯影时刻#  不知不觉间，距离年会只有半个月了...泥萌是不是和腾妹一样，紧张又期待呢康康下面这组图中为年会积极做准备的Ta们，还真是肥常期待最后的舞台呢 对啦，泥萌想要准备什么节目呢？可以提前透露下哦！鹿晗 许凯 张若昀 吴谨言 张榕容 凌美仕,2020-12-15,微博 weibo.com,533,71,15,讯影时刻
4582414951125021,JyzZl4IFv,#窦骁1215生日快乐#  他是电影《日月》中勇敢乐观的后羿，亦是生活中笑起来阳光、治愈的大男孩窦骁。我们在一部部作品中，感知他所传递的力量，看到角色背后的付出与成长。相信在未来，他会解锁更多惊喜！祝@窦骁 生日快乐，愿他始终与光同行，温暖明亮！ ,2020-12-15,微博 weibo.com,182,55,1063,窦骁1215生日快乐
4582383312967964,Jyzajcs6o,#异人冯宝宝前来报道#  由@腾讯影业 @巨东影业 出品，@优酷 独播， 改编自@腾讯动漫 的顶级国漫IP《一人之下》即将进行真人化#网剧一人之下#  改编。今日，全网招募在动漫中人气颇高的“冯宝宝”一角真人演员，“没啥子，唯手熟尔”，这样的口音和气质你认为谁能出演呢？@网剧一人之下 腾讯影业的微博视频,2020-12-15,微博视频,2,3,1,"异人冯宝宝前来报道,网剧一人之下"
4582371662242202,JyyRw9piy,#每个坚守正义的人都是英雄# 有那么一群人，不知道身份，却感觉很安心；不知道名字，却感觉很亲切，他们怀揣正义，无惧暗潮；他们坚守初心，不畏挑战；他们用行动传递力量，用温暖治愈人心！让这个社会充满更多阳光~@腾讯影业 与@腾讯110 一起致敬英雄，守护正义！ ,2020-12-15,微博 weibo.com,4,3,0,每个坚守正义的人都是英雄
4582355303404651,Jyyr8ehHJ,由@腾讯影业 @巨东影业 出品， @优酷 独播，改编自@腾讯动漫 的真人#网剧一人之下#   “冯宝宝”选角招募活动今日正式发起！#异人冯宝宝前来报道# 茫茫人海中，谁会是守得云开之人？快来说说你的想法，为@网剧一人之下 助力打Call~ ,2020-12-15,微博 weibo.com,4,5,0,"网剧一人之下,异人冯宝宝前来报道"
4582130850206022,JysB70RAW,阅文集团首席执行官、腾讯集团副总裁兼腾讯影业首席执行官程武入选“第三届上海文化企业十大年度人物”！目前，由上海市委宣传部重点扶持、阅文集团和腾讯影业共同出品的首部主旋律电影《1921》计划明年7月1日上映，献礼建党百年。未来，我们将继续扶持现实题材内容创作，让网络文学在观照现实中彰显出蓬勃力量。,2020-12-14,,4,2,1,
